tweet_id	topic	sentiment	tweet
641631658526044160	netflix	0	Not so jazzed about the newest selections coming to Netflix. God, I may actually have to leave the house and do things.
641633897860739072	netflix	1	"Longmire"premieres tomorrow on Netflix! Thank you Netflix for picking up season 4!
641641388719783936	netflix	1	Every time the sun shines I'm happy when it rains I just wanna cuddle with you to be warm ...wanna Netflix and chill
641641908100571136	netflix	1	@jonathan128k I have this coming from Netflix tomorrow! Never saw it before.
641651719722639360	netflix	1	Since we're doing nothing in 6th hour I'm just gonna watch Netflix :-)
641651870511951873	netflix	1	Not Available
641652382292570113	netflix	1	should i read for my quiz tomorrow or procrastinate and just watch netflix instead?
641653947044896768	netflix	1	My PS3 is finally here and Netflix has returned, may the procrastination begin
641657066755649536	netflix	1	They are more usually seen behind bars in the Netflix original series. But on Sunday the trio had a whale of a time at the Billie Jean
641660757826998272	netflix	1	.@brc_222 #brc222 Interesting! It's going to be a challenge for Apple to top Netflix originals though! #OITNB  https://t.co/uUN66dkB7w
639468756595572737	nike	0	Someone run the Nike trail with me Saturday morning
639470124693630976	nike	0	Want to win Random Daily Giveaway #7 September 3, 2015 Prize: $25 Nike e-G? I just entered to win and you can too. http://t.co/WfQZNhuI7n
639474041305309185	nike	1	Not Available
639486908159148032	nike	1	You may have seen them from Nike Soccer, but now you can have them from Soccer Stop NC! Nike has again innovated... http://t.co/h5ei6g0dcf
639503938497196032	nike	0	Not Available
639535268551335936	nike	0	Gonna look like a cunt tomorrow when I roll up with Nike jaw string bag
639551955149258752	nike	-1	Not Available
639561327900364800	nike	1	Nike's Phil Knight may give another training facility to the University of Oregon: https://t.co/liynpjrf0N
639636033534095360	nike	-1	Not Available
639650767301931008	nike	0	should I be fine af tomorrow for school or just wear Nike shorts like the norm
639653411911258120	nike	0	@_NDP After Nike, Adidas, Jordan and UA I think you put Peak at 5th. But your right they need to be careful can't afford to slip up.
639682312913813505	nike	0	Not Available
639723228454256640	nike	1	@LilDevo60_ if I fade 1st colony later on the h60d ima hit you with some spliff Nike's
639739774811639808	nike	1	Closer look at the Nike LeBron 12 What The. Coming tomorrow.  http://t.co/6OhXmVSp8P http://t.co/gwY7ULSa1q
639787098967568384	nike	-2	Not Available
639807303785553920	nike	1	@nikestore what time will the Anthracite 9s drop tomorrow on Nike
639839800590237697	nike	0	Bus stops = a face full of Nike air max and ellesse jumpers. Calm your self, the benefits've got to last till Monday. #chavbants
639843202585903104	nike	0	Nike Debuts Air Jordan VI Retro Golf Shoe: The golf industry may be in the sales bunker but Nike hopes amateur... http://t.co/Th3RWk9on7
639850900698345476	nike	-1	Start my new job Saturday thank god that come in fast cause Nike was way too unorganized for me I wasn't fucking with it.
639863440476012544	nike	1	Use code PUMPED on Nike's clearance to get an extra 25% off. Ends on the 7th.
639865249013886976	nike	2	I crushed a 7.5km run with a pace of 4'45" with Nike + iPod.  #makeitcount  #nikeplus #september : http://t.co/vOYVLSkvGV
639873195995074560	nike	1	Not Available
639876136059686912	nike	0	Nike running app tells me i have a 6mi run tomorrow like really guys it's Friday night
639877821691768832	nike	1	"Yesterday you said Tomorrow, Just do it"  - Nike
639915822379626498	nike	1	Not Available
639936030083145729	nike	1	We're teaming up with Nike to host one heck of a birthday bash next Wednesday. RSVP here:  https://t.co/59a8aul3Jv
639940441165725696	nike	0	Sold Out OSU NIKE WEEK ZERO v6 amp Available. Men's Size 10 for $230. Local pickup in the Buckeye City. Available before Monday's Game.
639963991096324096	nike	0	Shit Nike joints be 35/40, u may as well do it lol  https://t.co/ap8QOSWmVe
639976501866287104	nike	1	Check out these Labor Day Weekend sales going on now through Monday at our Nike Clearance Store: 40% off all... http://t.co/ffp2Q76ZC9
639985767704498177	nike	1	Not Available
640009981815836672	nike	1	Tomorrow I will be in Nashville wearing a too tight dri-fit Vols shirt and some Nike shorts that were so high I had to make payments on em.
640034791585382400	nike	0	I've got a picture to show Taylor tomorrow and she's probably not gonna like it because she's a hater. Adidas &gt; Nike
640164859146076161	nike	1	Today should be on Nike tomorrow Glasgow to Edinburgh cycle so won't see Monday work so will miss it &amp; off Tuesday ???? My mojo has gone
640254635312328704	nike	0	@CutlerRidgeLAZ happy Saturday, anyonr  buy the new adidas jersey, what is the sizing like to nike? Nike always fit me small
640272774561464320	nike	1	@nikestore GOT 'EM after 3 min using the SNKRS app! Going forward I hope all Saturday releases could go as smoothly. Thank you Nike.
640282451051446273	nike	0	"You don't win silver you lose gold."Nike advert at 1996 Atlanta Olympics . . .C'mon,let's go for gold!
640326039315484672	nike	0	This dude at the Nike store used a changing room to try on shoes. C'Mon Man
640345491503378433	nike	0	It's Saturday night in Vegas. I'm stuck with no clothes. Wonder if I can go out and have a good time in my Nike gym outfit? @SouthwestAir
640383169305296896	nike	0	Not Available
640463392835260416	nike	0	@DVATW @helenketting  very destitute with their I phones sat nav an Nike tops ! Some were in Internet cafes in Hungary just had to check in
640495522181083137	nike	0	Not Available
640507211739975680	nike	1	Not Available
640584748461633537	nike	1	@ShockerSara @jdjoe22 Just got off the phone with Nike. The official release of the t-shirts will be next Tuesday. Be......aroused.
640593925011435520	nike	1	Not Available
640594158747545601	nike	1	ENDS TOMORROW and the good stuff is going FAST Extra 25% off Nike at http://t.co/G1s5r9m4Aq w/coupon PUMPED http://t.co/eKbwFEvcvk
640613765185187840	nike	1	That moment when u realize u may be single handedly supporting the entire Nike corporation. But can u really ever have too much #Nike stuff?
640646835162513408	nike	1	@DavidMaxedon @rockytopinsider may just be the Nike gear but everyone also looks larger in the "Core" area.
640685582503550976	nike	1	My little brother comes home with nike elite socks and jordans, when i was in 6th grade i got wilson socks and clearance shoes from Olympia
640689924568584192	nike	0	On Tuesday I will be wearing double Nike socks with leather sandals
640706287265669120	nike	0	today I wore my neon Nike pros to rush. today I also discovered that in the sun you can see my neon Nike pros through my dress #geauxgreek
640765886782177280	nike	1	@SevaelFon Check with your local Nike retail locations for release info. Only online has been confirmed for September 11.
640782933574438912	nike	1	Some body come with me to the Nike outlet tomorrow
640850489970569216	nike	1	i need to figure out what shoes im going to buy tomorrow NIKE OR ADIDAS SUPERSTAR BC MY BROTHER HAS ONE AND I WANT TO HAVE IT TOO
640853405787942913	nike	1	@atkfans2015 @atletidekolkata  its not. Nivia will be associate kit... but the match kit may be nike!
640906640951246848	nike	-1	Nike has been talking about going "sweatshop free" since the 90's and it still hasn't happened. C'mon now.
640906931998076928	nike	-1	@OnTheManney @hbryant42 I don't think Nike was ever an option. Part of it may be the small, inexperienced management team he's kept around.
640916973598167040	nike	-1	Nike didn't have what I needed so now I need to order it online AND I NEED IT TOMORROW IHML
640934632662429696	nike	-1	I'm going to see how long I can go without getting caught for wearing Nike shorts tomorrow ..
640943829432991744	nike	0	Everyone will play tomorrow at Millstone against West. Wear either of your new Nike polos from this season with black shorts/skorts.
640944256836870144	nike	1	@Leanne_Cohen you know, I've only just recently bought my 1st ever pair of Nike! X
640993104275836928	nike	1	Don't forget #JagNation, Wednesday is #jagWEARwednesday! Show us your best #JagSwag and you could win a Nike t-shirt! http://t.co/ZP7ZCRaQsq
641019217077215232	nike	1	Not Available
641043478835798016	nike	0	Not Available
641065507102310400	nike	0	@nikestore will I be able to pick up at the Nike store on 5th or is it just online only?
641072965203980289	nike	1	Not Available
641098881950969857	nike	0	... But don't worry, I'll just take a nice 3 hour nap in the Nike lounge at the RPAC tomorrow cause that's basically all I do at school
641101229641306112	nike	0	Can't wait to see how much Nike the freshmen wear tomorrow
641145916955561985	nike	1	I'm going to the Nike employee store tomorrow and I'm so fucking excited
641148298217172993	nike	1	Here's the 1st part of Nike's very interesting topic on genlivecast http://t.co/OKafD7ezES
641196872690855937	nike	1	I Want to be #UltimateNikeFan bt don't hav any Nike Product.Hope dey will Send me some products.So,That i may fall i love with @Nike @myntra
641208536333189120	nike	1	Seriously can things just go right in my day?! Turns out the Nike run is tomorrow
641235821509648384	nike	0	@ASOS I really want to order my husband some Nike air max 90s for 1st anniversary tomorrow. Could you offer me a free next day delivery code
641287903897714688	nike	1	Put Saturday in your diary if you want a pair of Nike Air Presto. There will only be 80 pairs in store at Nike! http://t.co/B033AcE2Gz
641311141084459008	nike	1	Are you interested in interning with Nike? Nike Info Session: September 16th at McClelland Park RM 402 from 5pm-6pm http://t.co/1fHqjGTJQ5
641312882857222144	nike	1	@BELLEionaire tomorrow is the last day. Trying to decide if i wanna go on this Nike run or go to that.....
641345144994684928	nike	0	@matthew_west be careful that you're not using the same font as Nike or they may say it's trademark infringement for their slogan just do it
641354980406890496	nike	1	For the 2nd consecutive year, the #Patriots and Nike will release new Lunar Force 1 sneakers. http://t.co/H9F0wlDwFU http://t.co/c0oNUqs9Xg
641409562948595712	nike	0	Well it's about damn time Nike  https://t.co/dZWhYDUpgD
641410887702740992	nike	1	Looks like all releases Nike / Jordan will be raffle, I can dig it. Fck the bots! https://t.co/y13PRL0ACc
641412535770578945	nike	1	Nike trying to change the online game  https://t.co/NiNWuP1P62
641414749822033920	nike	1	@TheUVAFool it may be because I'm younger, but I loved the helmet. If Nike is giving us all that money, you have to experiment a little.
641417500366737408	nike	1	New Hurley thongs and slides all featuring the Nike free technology sole #treatyourfeet feel the sun on your toes... http://t.co/u3RwPlhWfw
641420161220771840	nike	0	tried to order a Nike case for my phone &amp; that shit said expected shipping October 2nd nah nvm lmfao I'll get the charger case instead
641426460209713152	nike	1	@nikestore will u guys be giving out tickets for the Nike flyknit racer 2.0 that's coming out on Friday 9/11/2015?
641429408163598336	nike	1	so tomorrow is picture day but idc so i'm just going to pretend likei forgot and go in nike shorts. whoopse.
641432100785266689	nike	1	I love my Nike players!! Way to go Serena! Expecting great things from you tomorrow, federer!
641449231119708160	nike	0	S/O to the kid who's gonna show up in that all neon Nike outfit tomorrow
641457255393660928	nike	0	I might wear my Nike slides tomorrow just for that tweet
641474372230774784	nike	0	Dressing ghetto tomorrow with my Nike sandals no socks looks like gotta cut my toe nails
641477659013222400	nike	1	Think this is great advertisement for Nike. Although it may be unconventional, very emotional and inspiring #M300F15 https://t.co/qDBAPmiQUf
641503030475550721	nike	0	#AndThatsHowTheRiotStarted Nike invents the ultimate inner city shoe. Then only has 5 pairs made for black Friday. Go gettem!
641561591390015488	nike	0	Serena Williams is also with Nike. They may pay her less for winning because she wins all the time - ( Source: 2paragraphs)
641595923248746497	nike	1	In light of the recent Nike drawing announcement for online orders we will keep flyknit orders for now and refund if needed come Friday.
641603694602096640	nike	1	Not Available
641606731685044225	nike	1	Wednesday's One Minute Warm Up:  a chart of the 330 punts last wknd &amp; Pats ower Robert Kraft gets his own Nike shoe http://t.co/pMX9GzB22Y
641621930584444928	nike	1	#FRESHKICKS: Nike's online raffle system may have finally beaten the bots: http://t.co/yQkE16B3SA #SineadFresh
641623746760077312	nike	1	BAM LIFESTYLE Nike's Online Raffle System May Have Finally Beaten the Bots http://t.co/rFI03ByIGr
641625453795651584	nike	-1	White girls be so annoying with accessories, why you wearing a striped sun dress with a Nike hat and coach bag???!
641634287490584576	nike	1	@NikeLamboBots is it true that Nike pushed back ovo release till October 3rd?
641652633414037504	nike	1	Diego sat down and talks about van life, Toy Machine, and his new role as Nike team dude back in Argentina. http://t.co/8WehDDsT4t
638507228664872960	nintendo	-1	I don't have the money for this NINTENDO STOP IT https://t.co/kseLZKxBYo
638513299584233472	nintendo	0	On August 29th 2014 Nintendo announced the New 3DS and 3DS XL. A year later the US is finally getting the smaller model.
638531416612044800	nintendo	0	@ksizzleNJ I'm down for that obviously, but does Nintendo want that? The world may never know
638552145181175809	nintendo	0	I might actually jump through the Nintendo monetization hoops. They'll get ad revenue from it either way. May as well claim some of it :P
638557623265062912	nintendo	1	Nintendo releases new 3DS with new Animal Crossings bundle. #klgg #nintendo3ds #gaming http://t.co/F3YMIDHmIP http://t.co/lBZ3a4tSrL
638613692452474881	nintendo	1	Not Available
638626922851733504	nintendo	1	Standard New Nintendo 3DS Coming to North America in September: Nintendo announced today that the standard New... http://t.co/m7CozB27hj
638658797955903488	nintendo	0	If youkblow hard enough on an old Nintendo cartridge, Mar.o will apjeae and give you three extra lives.
638659326505127937	nintendo	1	Xmas Deal Alert Original Nintendo Game Boy Console with 4 Games + Mad Catz Car Charger:  $39.99End Date: Thurs... http://t.co/k8pJ90I43t
638694520880807937	nintendo	1	Officially out of office hours until the 8th!  In my back pack: Nintendo and Mario Bross YES Mp3 YES Bikini YES... http://t.co/IhpcPORgBG
638788243325063168	nintendo	0	Nintendo of Europe decreased the size Target's Mario amiibo during November 21st
638796765924356096	nintendo	1	@Sethrogen Saturday is our annual drinking mario kart tournament. If you're in the UK and fancy beers and Nintendo feel free to come join us
638826416511971329	nintendo	0	Nintendo NES System Console with Super Mario &amp; Duck Hunt.:  $85.00End Date: Thursday Oct-1-2015 1... http://t.co/GY5WZNOmo9 #RETROGAMING
638848557424885760	nintendo	-1	Well, after more than 2 years I just got a copyright notice from Nintendo on my 2nd oldest video. The culprit? The Wind Waker's main theme.
638862209725018112	nintendo	0	Man c'mon Nintendo we could get a Mega Man helmet in Splatoon with the amiibo just DO IT
638864863851319296	nintendo	0	Minimap is here with all the news about Metal Gear, Deus Ex, Hamlet, Ace Attorney, Nintendo, Amazon and PS4! https://t.co/un1PAeB0Xz
638924569709907968	nintendo	0	@Alison_prime Disregarding that...I mean, c'mon. Seriously... Nintendo. Japan. In the 80s. You really think they went that route?
638936078783787009	nintendo	0	Not Available
639025728621678593	nintendo	1	@Beemercanada Let's make him more likely to be confirmed  #Isaac4Smash #Isaac4Smash! #ISAAC4SMASH! C'mon, Nintendo, this is our childhoods!
639067369869049856	nintendo	1	@Bendilin @TheFrenchCritic With Nintendo's policy on their flagship exclusives? There are better odds of the sun going supernova in 10 secs.
639100727726579712	nintendo	1	Not Available
639135979480215552	nintendo	-1	1st party Nintendo games stay stupidly expensive. Why is Mario Party 9 still $44.99 most places? Definitely not the "QUALITY" of the titles.
639142132817641472	nintendo	1	@DanteReborn I honestly think the Super Mario Bros 2 set is coming.  Nintendo wanted to concentrate development on the more-similar sets 1st
639148479407767552	nintendo	1	My Super Mario Maker review for the Daily Dot - this is the online community Nintendo fans have always wanted. http://t.co/dTSqTbPMFG
639172320771375104	nintendo	1	@SapphireGamma @StarlightAurora Sorry, had to go home.  Nintendo's priority with the NX should be having a good 1st-party launch lineup.
639182742261997569	nintendo	0	Not Available
639231237232676864	nintendo	0	Not Available
639243036585775104	nintendo	0	Not Available
639250666490236928	nintendo	0	@Xbox  What do you think happened with Nintendo 3rd party?
639278275903270913	nintendo	1	@MichaelAWoodJr Ask how old they were THE 1st time it happened. I was 12. I had nothing but a Nintendo cartridge on my person. Megaman 2
639280339802718208	nintendo	1	Nintendo celebrates Mario's 30th Anniversary with Super Mario Maker. Quite possibly the best reason to own a... http://t.co/OpcQVms69d
639321147490697216	nintendo	0	Nintendo SNES Bundle with 6 Games + Super Gameboy:  $89.99End Date: Friday Oct-2-2015 22:27:11 PD... http://t.co/kbUvnORrl8 #retrogaming
639329469677768705	nintendo	1	@IsaacMalvo @NintendoAmerica Golden Sun helped build the handheld franchise of Nintendo. Isaac deserves his spot.
639350429990555648	nintendo	1	Gon get smashed! The Nintendo kind though, not the drunk kind. Right?..right? https://t.co/gH5X0qBaeR
639557222381568000	nintendo	0	New Amiibo wave rumored to include Luis Ramirez (Marine) and Bryyus the First, Nintendo Direct scheduled for tomorrow
639608090275348484	nintendo	0	@HMKilla i think nintendo may have scraped zelda wii u completely if they haven't brought out any new info on it that's what i think
639739322862710784	nintendo	0	#startup Nintendo Game boy player with start up disc for gamecube:  $49.38End Date: Sunday Oct-4-2015 1:55:27 ... http://t.co/t0TTDccryh
639743879047024640	nintendo	0	Hey Nintendo, is the new Sept 25 3DS only a limited edition bundle in NA, or is that 3DS here to stay? Also, will EU faceplaces work on it?
639757386371063809	nintendo	0	Nintendo SNES Console with star fox:  $65.00End Date: Monday Sep-14-2015 3:33:29 PDTBuy It Now fo... http://t.co/IrAfQEc8lB #retrogaming
639798156079665154	nintendo	1	On 2nd thought, the NX rumors don't completely make sense because Nintendo is already planning smartphone games
639863360192966657	nintendo	0	Find us right here tomorrow for @logtournament with @KissFMUK and Nintendo "pew pew" http://t.co/9D2Q2nzjk1
639873657800626180	nintendo	0	@Spacekatgal @kadybat and if Nintendo came out and said "nope, we declare she is a cis woman" while that may make it "official canon"...
639898044138418177	nintendo	0	I just read a rumor that the Nintendo NX may not have an optical drive, and I'm just like, "are you TRYING to fail now, Nintendo?"
639921099166339072	nintendo	1	@jrconway3 @BitnerdGX Sure, it may not be in a direct sense. But Nintendo gives GX the support by sending them coverage and press releases.
639923184578506752	nintendo	0	Just checking in with @NinEverything (Nintendo Everything), #A random #twitterconnect Enjoy your Friday
640012708411129856	nintendo	-1	I admit Nintendo may have gone a bit overboard with the whole "lets give all the popular youtubers a copy of super mario maker" thing
640076801897725956	nintendo	0	This may be the weirdest thing Nintendo's ever made. https://t.co/q7Sc7dlTiy
640082944564965380	nintendo	-1	@xchadillacx it comes out NOV 13 if it does come out.  Nintendo is notorious for rumors trust me ha
640206592223379456	nintendo	0	Saturday must be flea market day because everybody's out its too crowded for me tho, wonder if I can find Mike Tyson punch out for Nintendo
640217598823546880	nintendo	1	I find it interesting that 3rd party collector's edition don't sell out. Nintendo is a different story.
640226793316741120	nintendo	1	Just updated my profile to help promote the new game for the Nintendo 3DS coming out on September 25 called Animal Crossing Happy Homes!
640256317949652992	nintendo	1	i dont know is that the nintendo direct tomorrow is probably when were going to get right
640264929040199680	nintendo	1	@Warpjump @NinBendo1 At least it established that Nintendo can put in 3rd party characters. (I want Snake back)
640287808217681920	nintendo	0	#game Indiana Jones and the Temple of Doom (Nintendo NES, 1988):  $5.95End Date: Saturday Sep-12-2015 ... http://t.co/v1uDRctW7t #eBayUS
640310796866715648	nintendo	1	Tomorrow's Nintendo Know is all done and it's going to be a pretty good time. http://t.co/WxAxUzhgcy
640329598819930112	nintendo	1	Not Available
640382200295219200	nintendo	0	That's the 1st Nintendo franchise that landed on Android that I saw,  and with a puzzle game no less. http://t.co/MnMSn2TeTI
640411153911287808	nintendo	-1	There is a certain cult classic game, the 3rd in its series, that we have been waiting for in the US but Nintendo refuses to release it
640419831188221952	nintendo	0	@LewieP What a giggle. When 3rd parties were DESPERATE to work with Nintendo.
640451835057143808	nintendo	1	Honestly, lack of 3rd party support should have been expected. its not the company's fault for not siding with Nintendo
640523838321725444	nintendo	1	@ZeroSHEARER @ZhugeEX again an improvement. I don't like barely any Nintendo first party exclusives. It's ALL about 3rd party on all systems
640611419705200641	nintendo	0	Nintendo Chief Satoru Iwata Dies At 55    The company announced Iwata's death in a brief statement Sunday night. As president of the video g
640624064198017024	nintendo	1	@THEREALRTU but then I suppose the 3rd party ports suffer ,maybe Nintendo will use nvidia for there gfx chip... Lol
640688164588363776	nintendo	1	@16KTS @Flareonys Nintendo needs some more 3rd party reps, but at the same time that's what makes them pure.
640765992113676288	nintendo	1	On November 18th 1998, Nintendo released the Game Boy Color. The first handheld allowed to be owned by POC. #BullshitHistory
640860442219446272	nintendo	1	Anyone want a Nintendo 64 it'll arrive by Wednesday? Star deal!
640872371038064641	nintendo	0	@AhriAnarchy it was always a good thing but seems to scare off 3rd party devs, so Nintendo need to take the risks themselves but don't &gt;
640874788681089024	nintendo	0	Trivia&gt; Nintendo - Episode 137: Play the game Existence until the end:Tomorrow never knows which games &gt;&gt; http://t.co/IzeCYBOPGu #Nintendo
640897968590065664	nintendo	1	I can't believe Nintendo is announcing the NX.  "Just because I mean why not. Here ya go. Happy Monday" - Miyamoto
640906361614794752	nintendo	0	@kirbybulborb yES! But it's odd.. The meeting with Shigeru was in July but Nintendo give them clarification to announce it now.. Pikmin 4-
640918660501118977	nintendo	0	@zantofdarkness Don't forget, Nintendo was supposed to have 3rd party support for the WiiU launch. Still dumb they didn't have a backup plan
640945195018752001	nintendo	1	Not Available
640966584639483904	nintendo	1	Nintendo may go back to carts  http://t.co/Ha8j9DMieT also make so I can sit my console on the carpet. Full N64 style #Nintendo #indiedev
640967457914556416	nintendo	1	#game Super Mario RPG: Legend of the Seven Stars (Nintendo SNES, 1996):  $49.00End Date: Thursday Sep-... http://t.co/EncfTxnfB2 #eBayUS
641048641449254912	nintendo	1	@LeafyCam @Valhalla_Nights Nintendo should just pack it up and go 3rd party if its not at LEAST 4.
641062632594649088	nintendo	1	Not Available
641120477445009408	nintendo	0	why? I really hope nintendo PAYS ATTENTION TO IT. but I do apologize in advance cause it's going to be annoying and I may loose followers
641122076527497216	nintendo	1	Not Available
641207035229511680	nintendo	1	@Gary_BBGames Where did you order it from? Tell me it was the Nintendo store so I can hope it turns up tomorrow.
641235551576715264	nintendo	1	My long shot dream announcement tomorrow from Apple: Apple TV video games include a partnership with Nintendo.
641268636410380288	nintendo	1	@BlazeRuler Nintendo may have wanted to make it E10+, so they left him out. I dunno, probably not true
641295492492738560	nintendo	1	@JediPrince84 I bought Rayman Legends just to have some simple fun. I can't wait for Nintendo to sink and become a 2nd/3rd party developer
641296016788996096	nintendo	1	It would be poetic if Nintendo became a Sony 2nd Party Developer. It would also make choosing consoles every generation very easy
641296390883291136	nintendo	1	Apparently Super Mario Maker comes out on the 11th of September. I guess it's Nintendo's way of saying "just bloody rebuild them already".
641303508692672512	nintendo	1	Not Available
641330259644784642	nintendo	1	What if tomorrow Apple is just like, "the Apple TV is now a game console and we're going to take on Sony and Microsoft (and Nintendo)" lol.
641330313671651328	nintendo	1	@wanlov may your everyday look like bonus points you get while playing one of those Nintendo game of Super Mario
641360340588978176	nintendo	1	Out of all of the Nintendo franchises, I wish I could be excited for Pikman 4. C'mon, can't I just have Star Tropics 3?
641391703367241728	nintendo	1	@CyanTyphlosion @WayForward @PlayStation She still has three games on Nintendo consoles (4th one coming up), so she still has a chance
641443041102815232	nintendo	1	Another successful episode of Take Tori Home Tuesday, brought to you by pumpkin beer and Nintendo games @torihf
641457243435761664	nintendo	-1	@the_moviebob Nintendo is not going to change like every other system they promise 3rd party support and never deliver on it.
641478977404669952	nintendo	0	@cookingterm 3rd party logic dictates: "That if it makes too much sense and a Nintendo platform is involved, it's simply not worth it!"
641491701429760004	nintendo	1	Is tomorrow's new Apple TV really a games console, and does it involve Nintendo?: And if there's one thing tha... http://t.co/lCd50kc2vc
641501294365159424	nintendo	1	Unless Apple also announces they've acquired Nintendo, I've got no fucks to give about any console ambitions they may have
641510591245385728	nintendo	1	Yeah bro I read about this long time ago! Kojima (Metal Gear Solid) really wanted that series under Nintendo at 1st https://t.co/TjIwlKg4FD
641567574191378432	nintendo	0	@Stealth___ I don't even know where it came from, aside from Metro randomly saying "Nintendo are doing iOS so may be there"
641608375051132928	nintendo	2	#supermariomaker is out this Friday! Who's excited? I absolutely love Nintendo! Who's with me?
641620856981032960	nintendo	1	@SusanArendt If u were to consider the best supported console by 3rd parties (ex-Sega) &amp; range of games, I'd say Nintendo SNES for me :)
641644622393966594	nintendo	-1	Hahahahahahahah no but it may be a threat to Nintendo ;P  https://t.co/2oLJhamZde
641653870742142976	nintendo	0	Nintendo may consider removing region locking with next console - Game Politics #io9.com http://t.co/2EIVbyJjzj
633364047090589696	nokia	1	Nokia May Be Helpful until Microsoft - Management analysts have faith that the reason for nonexistence of... http://t.co/EMtzAGHgmq
633401381957836800	nokia	-1	Replacing the screen on the Nokia 1020 went.... badly. Luckily new phone arrives tomorrow!
633630785195474945	nokia	0	Not Available
633768533206388736	nokia	0	Not Available
633855518985973760	nokia	0	@annkur I keep 2 cells. 2nd one is the lovely Katbonn K9. Available for under 1.5k. Value for money. Feels like old Nokia. Solid battery.
633920095421603840	nokia	1	Not Available
633985521690087424	nokia	1	@geekyranjit which one is the phone betwwn nokia lumia 730 or the moto g 3rd gen 16gb?
634048037581651969	nokia	1	Like this chavvy girl sat on the opposite end of the bus arguing on her Nokia
634056354664218624	nokia	1	Come play the @ATT 15th Ball Challenge and you could score a Nokia tablet! #15thShot #yougotthis http://t.co/URS8svarxU
634102068521869312	nokia	2	@verge I droped my Nokia 5800 from the 5th floor &amp; it didnt even hav a scratch (not exageratin). I wish new phones had that kinda durability
634253896450490368	nokia	0	@chasehauck also kids and cell phones.saw a 3rd grader w/ their own phone the other day. My kid is starting off like me. With a Nokia brick
634364992326926337	nokia	-1	@jo32168 I think you can no longer sync to your symbian device, as Nokia account have ceased to exist on the 24th of April IIRC
634392723261231105	nokia	0	Not Available
634453563465465856	nokia	-2	@BoyBritain Moto G 3rd http://t.co/K0pR9R1DPR &amp; cheerful but loads better than that fkin 24 month pain Nokia Lumia thing, I hated it!
634493142587338752	nokia	1	My phone would want to pull it's shit together by Saturday, otherwise it's back to a Nokia :)))))
634593408028315648	nokia	1	Nokia n95: solidly hand out until the ides of march.: UvQEDAk
634633252020555781	nokia	0	HERE today, gone tomorrow- but still here! A short note on Nokia's patent deals with @Microsoft and @Alcatel_Lucent  http://t.co/y5wFgUygFD
634724293952192512	nokia	0	@TheGadgetShow HELSINKI (Reuters) - Microsoft Corp on Friday confirmed it will close Nokia Oyj's form... http://t.co/BLuwXjaT1F #Gadgets
635085238574563328	nokia	0	@LumiaPilipinas May available po bang polycarbonate shells for 630 sa mga Nokia stores nationwide? And how bout the price range? Thanks!
635169979600474113	nokia	0	@LumiaUS The 1520 is the first Nokia I have ever had break on me. 1st. the phone stops reading the micro sim card http://t.co/bPtuUmwJmd
635419315064426496	nokia	0	@AshleyBalzee @Gavlar1988 I imessaged you and it didn't go through, have you got a nokia with snake? Are you about Tuesday night time?
635517361987145728	nokia	1	Not Available
635699262333054976	nokia	1	Spent This Sunday afternoon with my young cooly Fresh Rio @theonlyfreshrio @ lucky stripes Nokia https://t.co/VYYfPG76nF
635824958661369856	nokia	0	Not Available
635847561572560896	nokia	0	Microsoft cuts 2300 Nokia jobs in Finland: Microsoft on Friday confirmed it will close a Nokia handset product... http://t.co/jrfrPCmUQ1
635951148332093441	nokia	1	It looks like Nokia may be positioning for a strong return to the mobile hardware market following a license with...https://t.co/k2q1uKd0eT
636118807765872640	nokia	1	@geekyranjit I finally got moto g 3rd gen but its camera is not good as my Nokia lumia 720 is there something wrong in the unit which I got
636223744487329792	nokia	1	1st of all I'm a big fan of @LumiaRSA &amp; @MicrosoftSA. Since early 2000 i was using Nokia &amp; I'm still using. it's easy to use and affordable
636232758042488832	nokia	0	Not Available
636339566513946624	nokia	0	@NarvirH may as well just have a Nokia brick
636502545029046273	nokia	1	Back in the day, we used to put our Nokia 3310 batteries in the sun and they wud charge just fine! Today's phones are dumber than ever!
636551143905099779	nokia	1	Not Available
636559041620242432	nokia	1	The mobile game "Snake" may end up being the most lucrative part of Microsoft's Nokia purchase.
636628270172274688	nokia	-1	@MicrosoftASIA it has been more than a week, and as usual, no updates about my nokia in it's 2nd long hibernation in ur service center :)
636699911942094848	nokia	0	Nokia n97 small fry - do the trick each and every devil-may-care in there with equal exclusive chromesthesia: WAvuVw
636881661267869696	nokia	0	Nokia n97 runt - bumper crop the whole exhilarated not to mention substantial wed exchange: WsPjEk
636944017217966081	nokia	0	Not Available
636954024361725952	nokia	1	@fatihevran_ Your sim is active, may we know the response you are getting, kindly insert the sim in a Nokia phone preferably
636967592725495808	nokia	-1	Not Available
636976903451185152	nokia	1	Nokia seeking innovative ideas for the IoT. Winners of the innovation challenge may receive VC funding. http://t.co/Q1i6qwWxDk
636995718801174532	nokia	0	@annemarieflan @CathPG my daughter flies back from the US tomorrow am, then heading to Reading, just getting her Nokia brick phone set up!
637063919077425152	nokia	1	Facebook just achieved 1 billion active users in a day on Monday. At its peak, 1.1 billion people carried a Nokia phone with them.
637131148322209792	nokia	1	#HAMILY about to help @youngthug  tear down club nokia in october its about to be littt
637181445711245312	nokia	1	Not Available
